loan_id,borrower_id,loan_amount,loan_term,loan_purpose,credit_score,annual_income,interest_rate,debt_to_income_ratio,employment_length,home_ownership,state,num_credit_lines,total_credit_limit,credit_utilization,delinquencies_last_2yrs,months_since_last_delinquency,application_year_month,default
LOAN_017163,BORR_013906,12071,36,debt_consolidation,691,47242,18.01,26.85,1.8926825967332719,RENT,FL,9,25845,4.47,0,,2025-04,0
LOAN_017164,BORR_009944,13194,36,home_improvement,750,27471,14.39,19.89,2.4049858894226004,RENT,MA,13,14745,23.82,0,,2023-09,0
LOAN_017165,BORR_004337,7044,36,small_business,745,35356,13.94,19.63,4.63917132920931,RENT,FL,11,21382,22.19,0,,2023-04,0
LOAN_017167,BORR_010413,19233,60,medical,661,27499,23.85,38.09,1.3192481429264458,RENT,OK,11,20012,9.71,0,,2024-02,0
LOAN_017168,BORR_001906,27981,36,home_improvement,665,37086,19.95,45.0,31.739827200938695,MORTGAGE,UT,10,22745,18.07,0,42.79441679516863,2025-10,0
LOAN_017169,BORR_003845,15619,36,credit_card,707,42100,17.83,37.07,,MORTGAGE,IA,8,23843,25.59,0,,2024-05,0
LOAN_017170,BORR_017713,9474,36,small_business,642,46289,22.19,27.47,7.969010024596247,RENT,NE,9,29486,49.45,0,63.12176372046549,2024-04,0
LOAN_017171,BORR_001137,8234,60,credit_card,656,32240,21.76,17.83,12.623055920546784,MORTGAGE,SD,11,17856,28.34,0,40.86912862755573,2024-02,0
LOAN_017172,BORR_011324,9225,60,credit_card,644,91110,23.06,3.8,15.758274145177673,MORTGAGE,AL,7,51494,33.73,0,115.65848156251278,2024-07,0
LOAN_017173,BORR_000490,13212,60,vacation,661,65160,22.04,23.8,,RENT,CA,9,43437,43.92,0,,2023-03,0
LOAN_017174,BORR_014165,15198,36,moving,619,37861,23.35,17.62,0.08720133927741516,MORTGAGE,MA,13,18614,51.74,0,,2023-06,0
LOAN_017175,BORR_005742,24684,36,home_improvement,670,50213,19.87,41.02,11.784387965267221,RENT,IN,10,23504,19.4,2,,2023-05,0
LOAN_017177,BORR_011127,9591,36,small_business,697,42212,16.5,13.81,6.593783979022774,RENT,NY,5,22812,10.32,0,,2024-01,0
LOAN_017179,BORR_013072,12034,36,home_improvement,776,43771,14.19,29.42,,RENT,IA,6,26285,4.33,0,,2023-08,1
LOAN_017180,BORR_000384,5858,60,credit_card,743,41923,12.53,14.35,3.5709400086769416,MORTGAGE,CT,12,22726,18.39,0,119.49036482887294,2024-12,0
LOAN_017181,BORR_006016,9875,36,moving,673,55405,19.26,31.08,2.440467551898428,MORTGAGE,SD,11,27306,17.21,0,74.18119002107704,2025-02,0
LOAN_017184,BORR_001863,16780,60,car,722,24117,15.96,27.36,5.958537828208961,RENT,NJ,13,17336,28.12,0,,2023-07,0
LOAN_017185,BORR_013688,16157,36,small_business,737,42753,16.79,23.48,2.158277802476256,RENT,CA,8,29322,6.84,0,,2024-11,0
LOAN_017186,BORR_000364,18807,36,major_purchase,694,45422,17.61,16.62,4.304711334939083,MORTGAGE,PA,12,33068,49.77,0,48.532892628412476,2025-03,0
LOAN_017189,BORR_001802,18639,36,home_improvement,746,37033,15.08,22.98,,RENT,KS,7,23080,8.83,0,89.10116088075475,2025-06,0
LOAN_017191,BORR_001536,23459,36,other,767,97465,10.84,15.22,6.487824079131873,OWN,ND,5,68582,15.64,0,93.08758735120202,2024-10,0
LOAN_017194,BORR_016657,26218,36,debt_consolidation,789,108125,9.35,12.23,6.060790385719476,MORTGAGE,OR,10,65907,20.15,0,,2024-10,1
LOAN_017195,BORR_010991,8796,60,home_improvement,738,76650,15.01,4.41,1.733156312569333,MORTGAGE,FL,7,45982,37.61,0,4.253785890932687,2023-03,0
LOAN_017196,BORR_015528,12018,36,debt_consolidation,721,59760,17.56,17.21,0.08313735690067486,MORTGAGE,SC,12,35174,15.34,0,19.824240384296182,2023-08,0
LOAN_017197,BORR_011527,23826,36,credit_card,702,54857,18.1,36.42,12.693960869794111,RENT,AZ,15,27252,43.4,0,,2023-08,0
LOAN_017198,BORR_005269,12035,60,home_improvement,652,32590,21.54,20.67,7.806102311034985,MORTGAGE,MS,8,18388,21.11,0,,2025-10,0
LOAN_017200,BORR_005929,8331,60,car,724,44333,15.41,8.65,0.9546264692415614,OTHER,WA,12,19786,40.03,0,,2024-12,0
LOAN_017201,BORR_010982,15049,36,credit_card,755,146142,13.58,22.14,4.363134463860644,OWN,NM,8,101610,21.85,0,,2024-10,0
LOAN_017203,BORR_010869,17060,60,debt_consolidation,705,101437,16.35,12.24,0.6271221459993059,OTHER,CT,7,63020,21.02,0,,2025-02,0
LOAN_017204,BORR_003867,30360,60,major_purchase,717,56260,20.94,24.14,6.656532594533141,MORTGAGE,CA,9,33634,64.0,0,31.733549859464468,2023-01,0
LOAN_017205,BORR_002761,22843,36,credit_card,707,123539,14.69,28.29,30.0892504967679,OWN,VA,6,92034,29.54,0,97.74635966592295,2023-10,0
LOAN_017206,BORR_000882,4179,36,home_improvement,809,52644,8.31,11.54,9.64881067227023,MORTGAGE,DE,8,31055,28.81,0,,2025-07,0
LOAN_017207,BORR_011893,19121,36,credit_card,681,58879,20.11,36.65,5.0200425861393665,RENT,TX,5,38901,14.06,0,,2023-01,0
LOAN_017208,BORR_016571,19805,36,small_business,594,68100,28.0,31.26,,MORTGAGE,TX,8,47009,14.36,1,,2023-03,0
LOAN_017211,BORR_011331,15481,60,debt_consolidation,598,64405,27.77,33.49,9.123063548104492,RENT,ID,12,29040,14.36,0,114.4426132105631,2025-06,0
LOAN_017213,BORR_005684,14340,36,home_improvement,619,37422,24.81,34.71,10.905690391515297,RENT,MD,8,17009,17.56,2,,2023-04,0
LOAN_017214,BORR_014859,11663,36,credit_card,721,48109,14.62,23.74,1.9527021965590106,RENT,AZ,11,24408,34.71,0,97.32337919785176,2023-12,0
LOAN_017215,BORR_010021,9756,36,debt_consolidation,813,72973,9.65,27.82,8.110158293179763,RENT,IA,10,53532,40.06,0,4.0266407713535255,2023-01,0
LOAN_017217,BORR_001630,18496,60,debt_consolidation,718,28853,16.27,34.67,15.077839044854954,MORTGAGE,NY,9,19176,56.38,2,25.608059460961904,2023-07,0
LOAN_017218,BORR_001708,18668,36,home_improvement,762,110417,14.02,28.46,2.056761273300518,MORTGAGE,KY,12,76554,5.41,0,,2023-07,0
LOAN_017219,BORR_001140,18954,60,debt_consolidation,801,37844,8.49,40.15,1.6318019082579989,MORTGAGE,FL,8,21346,29.57,0,41.36281250106079,2023-03,0
LOAN_017221,BORR_016400,7857,36,small_business,719,24821,13.84,24.22,0.2316098277960586,OWN,TX,9,10872,18.42,0,71.28584470388293,2025-09,0
LOAN_017223,BORR_000660,22903,36,vacation,766,70810,11.1,35.13,,MORTGAGE,PA,7,50382,37.13,0,82.66975626317667,2023-01,0
LOAN_017224,BORR_012852,15942,36,credit_card,715,36254,14.61,32.58,0.4538245389264631,MORTGAGE,TN,9,27626,7.34,0,80.63781486941171,2024-04,0
LOAN_017226,BORR_014212,17562,36,home_improvement,751,160861,13.15,6.69,13.172684810533939,OWN,IA,14,75123,36.65,0,25.657115351692894,2025-04,0
LOAN_017227,BORR_010452,6131,60,credit_card,793,112389,11.16,15.83,7.104700213082591,RENT,NY,15,69309,61.31,0,,2023-08,0
LOAN_017229,BORR_009927,10108,60,debt_consolidation,731,23220,15.05,20.89,8.638416005175308,RENT,SC,12,10491,23.72,0,,2024-07,0
LOAN_017232,BORR_000151,11197,36,major_purchase,673,114181,19.73,11.19,1.9394786163785303,RENT,VA,8,55898,32.17,0,21.311464670065824,2025-12,0
LOAN_017234,BORR_011283,10752,36,home_improvement,752,28306,13.16,33.07,,RENT,MD,8,19472,45.17,0,,2023-05,1
LOAN_017235,BORR_003004,6302,36,debt_consolidation,667,21879,21.52,12.82,17.464418379709464,RENT,NM,6,12917,21.17,0,,2023-09,0
LOAN_017237,BORR_001627,22758,60,other,678,76411,16.31,34.34,8.838406042731089,MORTGAGE,KS,7,53620,25.59,0,,2024-02,0
LOAN_017238,BORR_007714,4981,36,vacation,779,69348,15.02,7.27,,RENT,MD,9,47711,30.97,0,,2024-08,0
LOAN_017239,BORR_000358,9761,36,debt_consolidation,791,77352,10.57,17.26,6.4138828368394565,MORTGAGE,UT,7,57025,12.62,0,18.951462080198304,2025-05,0
LOAN_017244,BORR_000340,11277,36,credit_card,743,32003,14.78,28.31,5.975752079831691,RENT,TN,16,23756,12.23,3,,2025-04,0
LOAN_017245,BORR_002857,14394,60,credit_card,700,77294,15.85,30.64,1.6735142813801762,RENT,KS,12,59927,3.74,0,94.92324633564638,2023-10,0
LOAN_017246,BORR_007569,15303,36,credit_card,792,80653,8.33,16.7,8.48349845645893,RENT,TN,9,36508,58.69,0,96.01493601677761,2024-07,0
LOAN_017247,BORR_011865,13360,36,credit_card,722,46644,18.07,13.5,1.447276852641934,RENT,IN,9,29752,8.58,0,101.81698725911879,2024-04,0
LOAN_017248,BORR_008582,12889,36,vacation,651,29952,20.09,20.73,6.598223785499831,RENT,MO,8,19000,15.84,0,95.8455360301711,2025-12,0
LOAN_017249,BORR_003498,5029,36,credit_card,693,56387,18.9,17.1,3.2383404987821764,OWN,WV,15,29770,16.66,0,54.286143968289096,2023-06,0
LOAN_017250,BORR_006556,7592,36,vacation,661,54753,21.26,27.19,,OWN,LA,4,30719,28.71,0,103.95458767964347,2024-06,0
LOAN_017251,BORR_008913,17828,36,credit_card,794,141982,9.04,9.81,9.205977424135854,RENT,OR,9,66579,40.17,0,,2024-07,0
LOAN_017252,BORR_001932,22112,36,credit_card,721,42793,14.8,34.36,0.0840556543603411,RENT,AL,12,31479,22.72,0,93.42614316736845,2023-08,0
LOAN_017253,BORR_000352,25303,36,medical,758,76900,13.5,18.24,7.283002046806073,OWN,CA,15,56612,23.42,0,,2024-06,0
LOAN_017254,BORR_013848,6491,36,home_improvement,622,57649,26.12,12.09,5.086216763875145,RENT,MD,6,32996,35.72,0,,2024-01,0
LOAN_017255,BORR_001236,8789,36,debt_consolidation,691,63285,21.74,10.16,1.3336782269551453,MORTGAGE,ID,12,36270,41.01,0,,2023-08,0
LOAN_017256,BORR_010355,28230,36,vacation,668,39282,21.68,45.0,13.865762417506392,RENT,NM,9,30101,33.55,2,33.2899955720613,2025-05,0
LOAN_017258,BORR_016230,18194,36,major_purchase,696,61296,19.89,28.94,,MORTGAGE,VT,17,32397,16.03,0,,2025-12,0
LOAN_017259,BORR_001807,40000,36,other,691,72097,14.83,43.91,,RENT,CA,9,35083,30.31,0,,2023-08,0
LOAN_017260,BORR_001936,22581,36,small_business,648,20000,21.94,45.0,12.923030588550619,OWN,PA,5,10706,14.41,0,95.40044137915461,2023-05,0
LOAN_017261,BORR_003619,11990,60,small_business,709,35055,16.91,15.98,13.053891629385868,RENT,SC,6,24655,32.89,0,,2025-08,0
LOAN_017262,BORR_012973,12451,36,car,743,23966,14.61,38.32,1.7820858738540413,OWN,OR,10,15217,6.37,0,,2025-02,1
LOAN_017263,BORR_015548,17383,36,debt_consolidation,763,78530,10.98,30.82,5.103349589577019,RENT,NH,12,33924,53.49,0,40.282290732996394,2024-12,0
LOAN_017264,BORR_004139,5113,36,credit_card,667,82006,21.72,10.5,2.766681901256984,RENT,IL,8,38602,11.87,0,,2024-08,0
LOAN_017267,BORR_006315,12852,60,credit_card,616,47204,23.35,10.43,1.3578485138056882,MORTGAGE,VA,11,34206,32.38,0,94.3964928689076,2024-09,0
LOAN_017268,BORR_017484,14085,60,home_improvement,685,51444,19.16,14.11,10.546350627155281,RENT,LA,8,34154,21.38,0,,2025-04,0
LOAN_017269,BORR_000169,29227,36,car,660,43825,20.55,34.85,1.889694657413025,RENT,ME,3,29215,41.28,0,72.97557687027908,2024-02,0
LOAN_017270,BORR_012138,15187,36,vacation,589,93549,25.43,27.32,2.1817380443595717,RENT,WV,7,65039,14.73,0,64.15777788613097,2023-12,0
LOAN_017271,BORR_009826,15023,36,home_improvement,741,42220,13.04,24.37,0.13524760373731948,RENT,NJ,16,18425,33.84,0,,2023-04,0
LOAN_017272,BORR_014346,19101,36,major_purchase,689,29480,20.79,34.2,,MORTGAGE,AZ,16,22676,5.48,0,,2023-11,0
LOAN_017273,BORR_004591,13855,36,home_improvement,721,32878,16.97,28.88,1.1831424148507954,MORTGAGE,CO,14,23097,37.69,0,,2023-04,0
LOAN_017274,BORR_002458,18598,36,car,732,49812,16.01,15.22,5.871759863383837,RENT,MT,7,28805,13.08,1,,2023-09,0
LOAN_017275,BORR_012325,12624,36,credit_card,825,38758,7.57,26.8,,MORTGAGE,NJ,5,19450,23.12,0,,2024-11,0
LOAN_017276,BORR_005597,23900,36,car,720,64456,15.82,29.78,7.349533258390465,OWN,KS,11,42048,45.95,0,,2023-07,0
LOAN_017277,BORR_007370,25316,36,home_improvement,694,24004,17.51,45.0,,MORTGAGE,AL,14,14417,26.31,0,,2025-06,0
LOAN_017278,BORR_002652,18700,60,home_improvement,680,88846,19.57,27.88,0.19965123311206326,MORTGAGE,MT,7,50856,27.9,2,,2025-03,0
LOAN_017280,BORR_007591,14583,36,credit_card,621,63632,26.02,18.88,5.492467724075939,MORTGAGE,IA,15,45778,16.93,0,,2024-11,0
LOAN_017281,BORR_016763,5104,36,debt_consolidation,615,53479,22.73,10.16,,RENT,KY,6,32336,68.47,0,67.16677715126961,2023-03,0
LOAN_017282,BORR_015560,16167,36,small_business,721,20975,15.7,45.0,9.167191245355523,RENT,OH,12,10720,25.88,0,28.581054427696717,2024-01,0
LOAN_017284,BORR_003744,23652,36,small_business,702,65894,17.66,16.68,1.384066713037391,MORTGAGE,MN,15,34584,2.32,0,,2023-09,0
LOAN_017285,BORR_013747,11680,60,debt_consolidation,638,47012,23.18,13.52,,RENT,MS,7,32466,15.8,3,66.92102359785108,2025-07,0
LOAN_017286,BORR_013845,12331,60,home_improvement,788,111356,9.84,21.01,0.11010654510193792,RENT,KY,12,73589,31.93,0,,2024-04,0
LOAN_017288,BORR_000929,13449,60,debt_consolidation,718,49824,16.88,18.02,8.17140755009299,MORTGAGE,IL,6,21665,75.28,0,30.55605224801645,2023-05,0
LOAN_017290,BORR_006767,7128,36,vacation,643,32076,24.53,27.52,2.4666209716175986,OWN,UT,12,17984,52.46,1,75.48558332830162,2024-08,1
LOAN_017293,BORR_009738,39100,60,home_improvement,702,61433,16.56,37.43,1.3090362447932127,OWN,IA,13,33642,55.24,0,46.6336899891478,2023-03,1
LOAN_017295,BORR_017113,19477,60,home_improvement,762,44627,13.32,30.64,5.372810090729747,RENT,NE,9,19842,24.45,0,,2024-11,1
LOAN_017298,BORR_005611,29443,36,credit_card,791,48499,9.58,45.0,,RENT,TN,11,32663,47.03,0,99.36819846249796,2023-03,0
LOAN_017301,BORR_017806,21513,60,credit_card,699,42058,17.71,39.16,0.40667830541632916,MORTGAGE,WY,7,25871,15.52,0,,2023-10,0
LOAN_017303,BORR_016666,7104,36,debt_consolidation,645,76876,19.92,17.29,2.257977605596711,MORTGAGE,WI,7,43569,8.11,0,,2024-12,0
LOAN_017307,BORR_001361,16322,36,medical,665,58034,21.64,20.77,,MORTGAGE,IN,16,32683,22.71,1,,2023-03,0
LOAN_017309,BORR_008135,13951,60,credit_card,684,88847,17.93,17.92,6.595148387109413,OWN,CA,9,65200,34.25,0,36.12344815114558,2024-07,0
LOAN_017310,BORR_001141,7776,36,credit_card,776,42174,12.31,8.13,2.2783632172032133,RENT,VT,8,20796,30.91,0,97.59242258954254,2024-05,0
LOAN_017311,BORR_016614,18123,36,debt_consolidation,720,65344,14.03,28.04,1.6585539315682598,MORTGAGE,OR,7,47007,4.36,0,,2024-01,0
LOAN_017313,BORR_013007,31912,36,car,709,77426,17.44,25.34,5.370765387571672,MORTGAGE,PA,10,43578,4.31,0,,2025-05,0
LOAN_017315,BORR_014743,3685,60,major_purchase,811,41429,6.94,25.38,1.3730500620904638,RENT,MN,8,22558,38.04,0,,2023-10,0
LOAN_017316,BORR_001134,12713,36,small_business,737,129190,15.57,11.64,3.7610981049827954,MORTGAGE,CT,12,94256,50.2,0,,2024-04,0
LOAN_017317,BORR_004990,10609,36,debt_consolidation,661,107721,17.93,20.81,4.016628132724244,RENT,MA,14,63139,12.78,0,38.04014318237742,2024-10,0
LOAN_017319,BORR_001823,16456,60,credit_card,629,62709,22.49,16.52,0.07173928663307796,OWN,NH,10,45005,10.21,0,31.33005681988097,2025-01,0
LOAN_017322,BORR_008213,16729,60,moving,758,25766,11.94,28.96,0.6066304139138234,RENT,OR,10,18524,64.01,0,69.17931988840685,2024-06,0
LOAN_017323,BORR_002020,6920,60,other,672,85869,18.57,18.36,6.473581170875066,RENT,MD,8,52062,19.02,0,,2023-07,1
LOAN_017326,BORR_000658,20770,36,small_business,692,87358,19.96,30.12,0.18206024028858492,OWN,TN,11,41442,29.12,0,,2024-03,0
LOAN_017327,BORR_011749,8923,60,major_purchase,707,40770,19.67,25.22,1.5521834401146508,OTHER,CT,8,31142,31.95,1,,2024-07,0
LOAN_017329,BORR_001819,22173,36,debt_consolidation,738,56606,15.01,22.93,9.560767961749093,MORTGAGE,FL,12,40466,18.95,0,,2023-07,0
LOAN_017330,BORR_005461,18393,36,credit_card,739,50173,12.61,35.57,0.7700726767547088,OTHER,WV,8,31387,45.06,0,,2025-05,0
LOAN_017331,BORR_003624,12693,36,home_improvement,725,75081,17.12,29.39,1.3784806287953435,MORTGAGE,MI,12,38596,18.52,0,,2025-09,0
LOAN_017332,BORR_016108,7897,36,medical,657,26566,20.95,26.7,3.9993329323036226,MORTGAGE,NV,7,18503,31.51,0,,2025-05,0
LOAN_017333,BORR_005064,12987,36,small_business,745,32706,12.71,23.68,0.7053585768540755,RENT,MT,8,19811,13.6,0,,2023-04,0
LOAN_017334,BORR_007342,9012,60,home_improvement,656,37106,21.83,16.86,1.3702224257196987,MORTGAGE,IN,13,27677,49.52,4,,2025-06,0
LOAN_017335,BORR_010336,16182,60,home_improvement,666,72730,20.16,30.92,4.462211433674404,OWN,NV,8,33400,2.59,0,24.40719381962167,2023-05,0
LOAN_017337,BORR_007428,9331,36,credit_card,667,95385,23.11,11.21,4.836907349329233,OTHER,VA,11,61335,26.87,0,,2025-12,1
LOAN_017338,BORR_003476,4713,60,debt_consolidation,636,88561,23.25,1.96,2.83298957421358,RENT,RI,12,56991,28.67,0,,2024-09,0
LOAN_017340,BORR_013670,16587,36,debt_consolidation,670,38082,19.62,31.89,11.649836748123272,MORTGAGE,NC,11,27722,57.19,0,98.20336906953628,2025-07,0
LOAN_017341,BORR_001856,10372,36,debt_consolidation,686,31680,20.92,15.84,28.926300344069315,RENT,NM,12,16875,4.78,1,83.14592156508222,2023-12,0
LOAN_017342,BORR_000282,3944,60,home_improvement,724,44170,15.36,7.78,0.45360329223990076,MORTGAGE,HI,11,26408,12.89,2,,2024-03,0
LOAN_017343,BORR_011392,5745,60,other,768,35722,9.82,11.05,3.6382635275052344,RENT,CA,9,20587,70.22,0,81.99289461277652,2023-11,0
LOAN_017344,BORR_004439,14048,36,debt_consolidation,718,63530,16.26,11.66,,RENT,MN,9,46692,12.16,0,1.067396120702727,2024-06,1
LOAN_017345,BORR_004031,22032,36,medical,681,121324,20.38,10.66,5.434099909967314,MORTGAGE,WI,14,94554,40.15,0,106.64150862066265,2024-10,0
LOAN_017347,BORR_001628,24460,36,car,735,20000,16.04,45.0,,MORTGAGE,NY,12,11955,18.81,0,,2025-04,0
LOAN_017348,BORR_009777,30938,36,vacation,793,67388,11.33,37.48,,RENT,AR,5,28979,51.11,0,96.87250204973445,2023-09,0
LOAN_017349,BORR_017358,16769,36,medical,699,26057,17.99,27.01,23.190627909287205,MORTGAGE,ME,10,17292,34.01,0,,2025-08,1
LOAN_017352,BORR_005544,5483,60,credit_card,723,30123,14.48,11.9,3.749299438227493,MORTGAGE,MS,7,21521,43.09,0,13.25983098822193,2025-09,0
LOAN_017353,BORR_009381,33877,60,small_business,696,86689,16.33,29.6,6.039239775250266,RENT,FL,10,62023,39.82,0,,2025-08,0
LOAN_017354,BORR_002658,8142,36,debt_consolidation,697,36453,18.96,32.84,,RENT,AL,12,21091,12.61,0,,2024-09,0
LOAN_017356,BORR_007101,16477,60,debt_consolidation,759,43400,13.5,21.93,2.1666171342434164,OWN,ID,10,24726,2.46,0,,2025-05,0
LOAN_017358,BORR_001842,19689,36,credit_card,723,20000,15.53,38.5,0.5247148150695894,RENT,NV,9,11699,31.25,0,114.6355438171882,2023-07,0
LOAN_017360,BORR_001868,11236,36,home_improvement,634,72584,20.97,28.12,1.4001177972017842,RENT,AK,13,44778,12.3,0,,2023-02,0
LOAN_017361,BORR_003054,18969,36,debt_consolidation,759,25418,12.97,41.77,6.53605914618836,RENT,NM,12,16503,23.65,0,,2025-07,0
LOAN_017362,BORR_003889,10153,36,moving,674,37289,22.88,34.63,7.121222362835606,RENT,TN,17,26696,52.23,0,,2025-12,0
LOAN_017363,BORR_012376,22541,36,major_purchase,708,20000,16.59,45.0,1.265634583273125,RENT,NE,9,10737,44.36,0,87.77691638626283,2025-04,1
LOAN_017364,BORR_017044,14017,36,major_purchase,734,32842,16.11,21.81,11.795480855568165,MORTGAGE,IL,11,16866,27.51,0,,2023-10,0
LOAN_017367,BORR_016102,15603,60,vacation,706,45489,18.84,20.92,1.2905674126883544,RENT,MN,9,19951,19.46,0,,2023-11,0
LOAN_017368,BORR_000935,12490,60,credit_card,685,200000,19.14,17.8,6.505519553673636,OWN,CT,8,122968,5.3,0,26.895806932861415,2024-10,0
LOAN_017370,BORR_001774,7534,36,car,680,20000,20.0,14.49,0.6086161506483159,MORTGAGE,WI,11,13584,60.05,0,,2023-12,0
LOAN_017371,BORR_015808,31567,36,home_improvement,624,35852,24.57,45.0,0.4435719704174571,MORTGAGE,SC,16,24003,52.46,0,,2024-08,0
LOAN_017372,BORR_001744,13903,60,small_business,747,28524,10.62,19.5,,RENT,CO,16,19542,37.02,0,,2023-03,0
LOAN_017373,BORR_003443,11804,60,credit_card,649,66124,24.74,9.97,5.7837245935204775,RENT,CA,9,35354,11.37,0,,2023-11,0
LOAN_017376,BORR_001875,10457,60,credit_card,731,38391,17.1,27.17,5.4666815654279155,RENT,KY,12,22624,14.86,0,,2025-11,0
LOAN_017377,BORR_001760,10038,60,debt_consolidation,594,21402,28.0,40.42,,OWN,MI,13,11800,15.05,0,,2023-05,1
LOAN_017378,BORR_016717,6753,60,major_purchase,764,43016,9.79,16.41,0.6030355802398586,OWN,KS,8,24158,76.58,0,84.85324816589414,2024-04,0
LOAN_017381,BORR_011146,9308,36,debt_consolidation,740,43704,15.58,19.66,9.463476568508446,RENT,OH,8,21067,16.14,0,76.67755503214752,2023-04,0
LOAN_017382,BORR_016736,17606,36,credit_card,675,32798,21.82,42.2,4.340031018710031,RENT,OR,13,18267,60.3,0,,2023-09,0
LOAN_017383,BORR_002615,17809,36,credit_card,767,77006,11.34,10.2,,RENT,IN,7,46371,13.27,0,,2025-02,0
LOAN_017384,BORR_013812,16331,60,small_business,637,48573,23.07,32.1,0.4053120410290304,RENT,LA,11,34282,24.49,0,109.59982515373954,2023-10,1
LOAN_017386,BORR_016171,18049,36,other,580,20000,28.0,45.0,0.03490152613920901,MORTGAGE,HI,10,9051,25.05,0,,2023-10,0
LOAN_017387,BORR_001311,13816,60,major_purchase,643,95404,21.18,13.67,9.52044578952451,RENT,KS,12,56963,13.03,0,91.45150693694251,2025-11,0
LOAN_017388,BORR_015695,15798,36,credit_card,722,30532,15.84,23.22,10.777089452061235,MORTGAGE,OR,8,21581,54.61,0,,2025-03,0
LOAN_017389,BORR_016159,20395,60,credit_card,697,190255,14.79,26.97,3.6606305338291083,RENT,FL,13,98051,5.61,0,,2023-07,0
LOAN_017393,BORR_009595,40000,36,home_improvement,700,23193,15.59,45.0,,RENT,OK,8,15719,30.96,0,,2024-06,0
LOAN_017395,BORR_009431,12766,36,debt_consolidation,617,50195,25.26,32.55,17.01714604950493,MORTGAGE,RI,6,25488,41.68,0,73.13728871302851,2025-04,1
LOAN_017397,BORR_001517,13931,36,home_improvement,654,23168,21.71,39.91,7.806069767892531,MORTGAGE,AK,17,15136,32.08,0,,2025-02,0
LOAN_017398,BORR_017039,12873,36,home_improvement,707,95036,19.67,10.73,9.685986381822952,RENT,KY,6,42952,24.89,1,,2024-07,0
LOAN_017400,BORR_001112,15296,36,major_purchase,686,49521,18.86,29.89,0.19454201017450254,MORTGAGE,WA,8,34028,24.72,0,29.587713281951807,2025-02,0
LOAN_017405,BORR_000855,7964,36,car,798,25675,10.76,23.9,1.926302826505103,RENT,OR,9,16972,17.93,3,,2023-10,0
LOAN_017407,BORR_002912,30101,36,moving,605,34685,25.73,34.65,0.13730611772761633,RENT,ID,9,20772,19.49,0,,2024-08,0
LOAN_017408,BORR_011860,29839,36,credit_card,656,29133,21.82,39.93,2.9447305129114327,MORTGAGE,MD,9,20331,33.08,0,,2025-08,0
LOAN_017409,BORR_003463,19507,36,credit_card,673,59176,20.08,26.83,11.419283825840418,RENT,WI,11,29097,41.81,0,90.06637606368096,2024-01,0
LOAN_017411,BORR_010605,27852,36,debt_consolidation,697,45267,17.53,41.87,,OWN,FL,18,29986,49.03,1,,2023-12,0
LOAN_017412,BORR_016301,9325,60,credit_card,762,77756,12.9,24.17,,RENT,UT,8,41837,45.82,0,,2023-12,0
LOAN_017415,BORR_002697,13522,36,other,651,75859,21.55,12.15,,OWN,OK,10,55838,52.34,0,112.04651740948083,2024-05,0
LOAN_017417,BORR_002987,6319,36,credit_card,595,47790,23.64,9.41,1.0457598171963562,MORTGAGE,NC,9,21186,39.42,0,113.8954287207924,2025-02,0
